customer_id,customer_type,customer_name,company_name,pan_number,cin_number,date_of_birth,registration_status,pep_status,transaction_id,transaction_amount,transaction_date,sender_country,receiver_country,transaction_type,transaction_purpose,transaction_frequency,monthly_avg_amount,aml_risk,true_label
CUST10154,Individual,Tracy Molina,,DzbWe8755t,,08-02-1994,,No,TXN20154,237187,29-03-2025,Germany,Netherlands,UPI,Travel Expense,Irregular,42915,Medium,Medium
CUST10155,Individual,David Romero,,NPRea1899q,,24-12-1988,,Yes,TXN20155,19963,21-11-2025,United States,Morocco,RTGS,Medical,Regular,218484,Low,Low
CUST10156,Individual,Ethan Luna,,xbBrS5010f,,05-06-1987,,No,TXN20156,359168,17-04-2025,United Kingdom,Australia,SWIFT,Family Support,Irregular,227307,Medium,High
CUST10157,Individual,Elizabeth Ortega,,sKIOq2556h,,26-11-1986,,No,TXN20157,1851680,26-08-2025,Venezuela,UK,NEFT,Medical,Irregular,101641,High,High
CUST10158,Business,,Stanton Ltd,,CIN813692,,Inactive,No,TXN20158,361033,17-11-2025,India,Iraq,RTGS,Export Settlement,Regular,756102,High,High
CUST10159,Business,,Townsend-Burns,,CIN574752,,Inactive,No,TXN20159,97260,02-03-2025,Iraq,Qatar,SWIFT,Vendor Payment,Occasional,1463100,Medium,Low
CUST10160,Individual,David Marquez,,aWKNV5605u,,05-08-1999,,No,TXN20160,348974,08-12-2025,Myanmar,Netherlands,RTGS,Family Support,Regular,278204,Medium,High
CUST10161,Business,,"Ho, Pruitt and Rowland",,CIN990757,,Active,No,TXN20161,465310,15-07-2025,Myanmar,India,RTGS,Salary Disbursement,Regular,875195,High,High
CUST10162,Individual,Vanessa Koch,,wDNkQ6951B,,09-06-2000,,No,TXN20162,76628,02-11-2025,India,Afghanistan,RTGS,Rent Payment,Irregular,268819,High,Low
CUST10163,Individual,Michael Reyes,,CoZBi6229T,,08-04-1992,,No,TXN20163,336815,09-03-2025,Singapore,Pakistan,UPI,Rent Payment,Regular,178275,High,High
CUST10164,Individual,James Harris,,eRykR7357c,,23-01-1971,,No,TXN20164,4149,12-01-2026,Nigeria,Belgium,SWIFT,Travel Expense,Regular,20663,Low,Low
CUST10165,Individual,Brenda Whitaker,,lOaHO8901p,,10-01-2003,,No,TXN20165,489869,23-05-2025,Myanmar,Argentina,RTGS,Travel Expense,Irregular,187557,High,High
CUST10166,Individual,Tracy Buck,,YtUhD2635k,,30-03-1968,,No,TXN20166,420536,12-10-2025,United States,Colombia,SWIFT,Travel Expense,Regular,98814,High,High
CUST10167,Business,,"Cardenas, Morris and Ramirez",,CIN815473,,Inactive,No,TXN20167,329505,08-02-2025,Germany,South Korea,RTGS,Vendor Payment,Occasional,806260,Medium,High
CUST10168,Individual,Matthew Washington,,suRUR4840v,,25-11-1959,,No,TXN20168,274153,19-12-2025,Venezuela,Turkey,NEFT,Medical,Irregular,129136,Medium,Medium
CUST10169,Business,,Campos and Sons,,CIN875968,,Active,No,TXN20169,337382,14-03-2025,Iran,New Zealand,NEFT,Tax Payment,Occasional,933583,Medium,High
CUST10170,Individual,Matthew Moreno,,FGODC2395U,,15-03-1960,,Yes,TXN20170,106500,16-03-2025,Iraq,Chile,UPI,Family Support,Irregular,144087,Medium,Medium
CUST10171,Individual,Sabrina Lee,,PvOxf4091P,,10-02-1957,,No,TXN20171,26143,28-02-2025,Canada,Switzerland,NEFT,Family Support,Regular,146410,Low,Low
CUST10172,Individual,Michael Richardson,,uCTiu0844J,,11-02-1966,,No,TXN20172,46639,24-11-2025,Singapore,Austria,UPI,Medical,Irregular,112169,Medium,Low
CUST10173,Business,,Soto Inc,,CIN561451,,Active,No,TXN20173,309234,06-11-2025,Singapore,Belgium,RTGS,Import Payment,Occasional,571277,Medium,High
CUST10174,Individual,Joshua Gates,,HLcLL3633K,,19-05-1972,,No,TXN20174,163962,16-01-2026,Iran,Switzerland,NEFT,Personal Transfer,Regular,261922,Low,Medium
CUST10175,Individual,Lauren Foster,,KBESx2198C,,03-12-1957,,No,TXN20175,322149,12-11-2025,Singapore,Morocco,NEFT,Personal Transfer,Regular,93906,Medium,High
CUST10176,Individual,Tyler Reid,,Rhyfp2823T,,01-03-1989,,No,TXN20176,1290624,26-03-2025,United States,Indonesia,UPI,Personal Transfer,Regular,54608,High,High
CUST10177,Individual,Steven Gonzales,,SXbkB9326T,,03-10-1961,,Yes,TXN20177,187479,25-10-2025,Germany,Germany,NEFT,Travel Expense,Regular,254924,Medium,Medium
CUST10178,Business,,Silva-Robbins,,CIN274632,,Inactive,No,TXN20178,1994646,18-03-2025,United Arab Emirates,Sweden,UPI,Import Payment,Regular,1469475,High,High
CUST10179,Individual,Timothy Vega,,BgobJ1332B,,22-08-2006,,No,TXN20179,332258,03-07-2025,United Arab Emirates,Iran,UPI,Education,Regular,172270,Medium,High
CUST10180,Business,,Ferguson LLC,,CIN264079,,Inactive,No,TXN20180,326981,16-09-2025,India,Germany,UPI,Salary Disbursement,Occasional,1305369,Medium,High
CUST10181,Individual,Lorraine Davis,,xvYYP8576t,,15-10-2005,,No,TXN20181,73691,26-12-2025,United Arab Emirates,Sweden,NEFT,Rent Payment,Irregular,163311,Medium,Low
CUST10182,Business,,Nguyen-Newton,,CIN114658,,Active,Yes,TXN20182,87201,23-11-2025,India,Japan,SWIFT,Tax Payment,Occasional,509133,Medium,Low
CUST10183,Business,,Woods and Sons,,CIN836293,,Active,No,TXN20183,1494884,18-09-2025,Iraq,Malaysia,NEFT,Export Settlement,Occasional,1129288,High,High
CUST10184,Individual,Virginia Miles,,MMsIL3587C,,21-01-1958,,No,TXN20184,404294,31-03-2025,Venezuela,France,SWIFT,Medical,Regular,103281,Medium,High
CUST10185,Individual,Sara Davidson,,zuzjP5307v,,26-09-1955,,No,TXN20185,1616893,16-05-2025,Iraq,Mexico,NEFT,Education,Regular,135417,High,High
CUST10186,Business,,Martin Inc,,CIN641989,,Inactive,Yes,TXN20186,126377,03-09-2025,United Arab Emirates,Indonesia,RTGS,Salary Disbursement,Regular,1267375,Medium,Medium
CUST10187,Business,,"Kent, Adams and Fuller",,CIN935338,,Active,No,TXN20187,311664,07-06-2025,Nigeria,Singapore,UPI,Salary Disbursement,Occasional,650127,Medium,High
CUST10188,Individual,Jessica Myers,,VFFQf1974X,,22-06-1979,,No,TXN20188,1712964,20-02-2025,United States,UAE,SWIFT,Medical,Regular,27835,High,High
CUST10189,Individual,Gary Johnson,,bYLYI2479e,,20-09-2006,,No,TXN20189,481206,05-07-2025,Turkey,Canada,RTGS,Travel Expense,Regular,69993,Medium,High
CUST10190,Business,,Taylor Inc,,CIN489678,,Active,Yes,TXN20190,145381,28-07-2025,United Kingdom,Italy,RTGS,Import Payment,Regular,522395,Medium,Medium
CUST10191,Individual,Tony Russell,,ssVMR6478B,,26-01-2007,,No,TXN20191,287798,11-09-2025,United Arab Emirates,Libya,RTGS,Medical,Regular,213066,High,Medium
CUST10192,Individual,Brian Meyer,,lWHmZ3184s,,04-04-1964,,No,TXN20192,349398,11-04-2025,United States,Netherlands,UPI,Medical,Regular,83909,Medium,High
CUST10193,Individual,Joshua Long,,moZJL7267t,,14-04-1995,,No,TXN20193,493584,18-03-2025,Yemen,Colombia,NEFT,Rent Payment,Regular,240623,Medium,High
CUST10194,Individual,Kathy Wu,,eGfWq5067R,,26-02-1991,,No,TXN20194,162380,25-12-2025,Syria,South Korea,NEFT,Family Support,Irregular,221159,Medium,Medium
CUST10195,Business,,Cox Inc,,CIN563252,,Inactive,No,TXN20195,256364,15-07-2025,United Kingdom,Vietnam,NEFT,Import Payment,Occasional,1441565,Medium,Medium
CUST10196,Individual,Daniel Adkins,,phXQh6026v,,10-03-1983,,No,TXN20196,53948,11-11-2025,India,Japan,RTGS,Rent Payment,Irregular,295536,Low,Low
CUST10197,Business,,Key LLC,,CIN445459,,Inactive,No,TXN20197,179510,14-06-2025,Myanmar,Singapore,NEFT,Export Settlement,Occasional,934579,Medium,Medium
CUST10198,Business,,"Ortega, Garcia and Day",,CIN914801,,Active,No,TXN20198,453785,15-01-2026,Pakistan,Denmark,NEFT,Export Settlement,Regular,736129,Medium,High
CUST10199,Business,,"Lam, West and Flores",,CIN628676,,Active,No,TXN20199,459300,26-05-2025,United States,Netherlands,NEFT,Export Settlement,Occasional,1291820,Medium,High
CUST10200,Business,,Stewart-Watkins,,CIN486176,,Active,No,TXN20200,280587,22-08-2025,India,Malaysia,RTGS,Invoice Settlement,Regular,659815,Low,Medium
CUST10201,Business,,Olson-Cook,,CIN189287,,Inactive,Yes,TXN20201,402321,09-01-2026,Singapore,Iraq,NEFT,Vendor Payment,Regular,755532,High,High
CUST10202,Business,,Parker and Sons,,CIN308933,,Active,No,TXN20202,2365056,29-07-2025,Singapore,Singapore,RTGS,Tax Payment,Occasional,543458,High,High
CUST10203,Business,,Bates LLC,,CIN956905,,Inactive,No,TXN20203,1909753,06-04-2025,India,Mexico,UPI,Invoice Settlement,Occasional,552856,High,High
CUST10204,Individual,Brian Walsh,,nCkbq9227J,,09-09-1989,,No,TXN20204,127488,22-06-2025,Nigeria,Spain,UPI,Personal Transfer,Irregular,170588,Medium,Medium
CUST10205,Individual,Gregory Stevenson DDS,,uoOrN9178x,,21-02-1991,,No,TXN20205,347318,04-11-2025,Yemen,Venezuela,RTGS,Personal Transfer,Regular,236202,High,High
CUST10206,Individual,Jeffrey Trujillo,,JTxPU8165m,,02-07-1965,,No,TXN20206,38832,14-02-2025,India,Haiti,SWIFT,Rent Payment,Regular,294156,Low,Low
CUST10207,Business,,Hunter-Rivera,,CIN716185,,Inactive,No,TXN20207,1612206,24-12-2025,Nigeria,India,NEFT,Salary Disbursement,Occasional,689080,Medium,High
CUST10208,Business,,Edwards-Pena,,CIN869615,,Inactive,No,TXN20208,259792,17-08-2025,Yemen,Colombia,SWIFT,Tax Payment,Regular,1091451,Low,Medium
CUST10209,Individual,Jessica Kane,,wGKtQ8566m,,11-11-2002,,No,TXN20209,421041,30-12-2025,Yemen,UK,UPI,Rent Payment,Regular,154335,Medium,High
CUST10210,Individual,Lauren Mckinney,,XSXAJ8790u,,18-09-1959,,No,TXN20210,162498,17-04-2025,Syria,India,SWIFT,Medical,Irregular,282730,Medium,Medium
CUST10211,Individual,Emily Curry,,lxFCD9540m,,20-03-1987,,No,TXN20211,461504,31-03-2025,Nigeria,Australia,UPI,Rent Payment,Regular,210517,Low,High
CUST10212,Business,,Mason and Sons,,CIN970398,,Active,No,TXN20212,2175994,07-09-2025,Singapore,UK,NEFT,Salary Disbursement,Occasional,1378837,Medium,High
CUST10213,Individual,Cynthia Watts,,HKdkB6230O,,19-09-1968,,No,TXN20213,152646,17-07-2025,Pakistan,Austria,SWIFT,Medical,Irregular,238556,Medium,Medium
CUST10214,Business,,Williams and Sons,,CIN464859,,Active,No,TXN20214,469906,24-03-2025,United States,Austria,UPI,Tax Payment,Occasional,624973,Low,High
CUST10215,Individual,Debra Nichols,,sPHCu3068O,,21-03-1957,,No,TXN20215,31608,13-09-2025,Pakistan,Sweden,NEFT,Family Support,Irregular,137304,Medium,Low
CUST10216,Individual,Whitney Gardner,,tLZia5498f,,26-10-2004,,No,TXN20216,195532,18-01-2026,Canada,Colombia,NEFT,Medical,Irregular,130704,Medium,Medium
CUST10217,Business,,Carter Inc,,CIN965332,,Active,No,TXN20217,261498,17-03-2025,Pakistan,Sudan,RTGS,Invoice Settlement,Regular,1473218,Medium,Medium
CUST10218,Business,,Benson and Sons,,CIN893280,,Active,Yes,TXN20218,377661,01-08-2025,Germany,Belgium,SWIFT,Vendor Payment,Occasional,1103193,Medium,High
CUST10219,Business,,Lee-Brown,,CIN270576,,Inactive,No,TXN20219,1173212,01-02-2026,Iran,Chile,UPI,Invoice Settlement,Regular,506137,Medium,High
CUST10220,Individual,Matthew Chapman,,ieZtp8595H,,04-06-1995,,No,TXN20220,462417,04-07-2025,Singapore,Morocco,UPI,Medical,Regular,245506,High,High
CUST10221,Individual,Christopher Greer,,Vawvu0940B,,25-08-1977,,No,TXN20221,23377,28-10-2025,United Arab Emirates,Morocco,SWIFT,Education,Irregular,216553,Medium,Low
CUST10222,Business,,Pena-Kennedy,,CIN864144,,Active,No,TXN20222,2166425,17-03-2025,Venezuela,Sudan,SWIFT,Invoice Settlement,Regular,587904,High,High
CUST10223,Individual,Martha Smith,,ABXmS5006v,,31-12-1997,,No,TXN20223,468843,13-11-2025,United States,Norway,NEFT,Travel Expense,Regular,207879,Medium,High
CUST10224,Individual,Joseph Snow,,Yvuzg7599T,,25-10-1989,,No,TXN20224,472766,01-09-2025,Singapore,Canada,RTGS,Travel Expense,Irregular,40821,Medium,High
CUST10225,Individual,Jennifer Martinez,,syijh0348R,,07-06-1974,,No,TXN20225,499296,05-03-2025,Syria,Switzerland,RTGS,Medical,Irregular,218702,Medium,High
CUST10226,Individual,Riley Parks,,UkgNW9378S,,01-11-1989,,No,TXN20226,165686,08-10-2025,Myanmar,Sweden,NEFT,Family Support,Irregular,106506,Medium,Medium
CUST10227,Business,,Price-Davis,,CIN882403,,Inactive,Yes,TXN20227,485806,04-10-2025,United States,Canada,SWIFT,Tax Payment,Regular,1306177,Medium,High
CUST10228,Business,,Burke-Brown,,CIN682468,,Active,No,TXN20228,165382,16-03-2025,Syria,Italy,SWIFT,Import Payment,Regular,890781,Medium,Medium
CUST10229,Business,,"White, Warren and Fleming",,CIN657624,,Inactive,No,TXN20229,2151110,09-09-2025,Singapore,Germany,UPI,Invoice Settlement,Regular,1310253,High,High
CUST10230,Individual,Hannah Spencer,,glxUE9751i,,04-10-1987,,No,TXN20230,374889,01-01-2026,Canada,Belgium,RTGS,Medical,Irregular,201025,Medium,High
CUST10231,Business,,Stein-Mitchell,,CIN915959,,Active,No,TXN20231,65892,11-10-2025,United States,Zimbabwe,UPI,Export Settlement,Occasional,1010346,Low,Low
CUST10232,Business,,Orozco Ltd,,CIN298135,,Inactive,No,TXN20232,154757,17-09-2025,India,Norway,NEFT,Vendor Payment,Occasional,1152298,Medium,Medium
CUST10233,Individual,Jesse Hall,,NHcWb6081I,,24-09-1960,,No,TXN20233,483083,22-03-2025,Germany,Singapore,NEFT,Rent Payment,Irregular,210719,Medium,High
CUST10234,Individual,William Jones,,fRuAE7748d,,07-12-1992,,No,TXN20234,327425,01-08-2025,United States,Spain,UPI,Travel Expense,Irregular,89724,Medium,High
CUST10235,Business,,"Vasquez, Greer and Hoffman",,CIN407080,,Inactive,No,TXN20235,337469,14-01-2026,Iraq,Iran,NEFT,Tax Payment,Occasional,910407,High,High
CUST10236,Individual,Patricia Hartman,,OcDEf0527i,,16-02-1963,,No,TXN20236,498065,24-04-2025,Syria,Spain,NEFT,Family Support,Regular,239767,Medium,High
CUST10237,Individual,Devin Mercado,,wkOYF8252F,,13-11-1958,,No,TXN20237,118608,13-09-2025,Iran,New Zealand,SWIFT,Education,Irregular,203312,Medium,Medium
CUST10238,Individual,Jessica Guzman,,rZoQA2600K,,20-04-1971,,No,TXN20238,1946683,16-10-2025,Australia,New Zealand,NEFT,Rent Payment,Regular,153151,High,High
CUST10239,Individual,Victoria Willis,,NkdPv7895p,,29-09-1999,,No,TXN20239,452002,21-07-2025,Canada,Syria,NEFT,Travel Expense,Irregular,118065,High,High
CUST10240,Business,,Stout and Sons,,CIN302135,,Inactive,No,TXN20240,2418466,25-02-2025,Iraq,Malaysia,RTGS,Vendor Payment,Occasional,768016,High,High
CUST10241,Individual,Valerie Moody,,tfWJm6298N,,29-07-1963,,No,TXN20241,1862753,20-05-2025,United Arab Emirates,India,RTGS,Medical,Irregular,74805,High,High
CUST10242,Business,,Rogers Ltd,,CIN373319,,Inactive,No,TXN20242,212870,12-11-2025,Germany,Japan,UPI,Export Settlement,Regular,836277,Low,Medium
CUST10243,Business,,"Jimenez, Young and Lewis",,CIN780114,,Inactive,No,TXN20243,252790,06-11-2025,United Arab Emirates,Turkey,NEFT,Salary Disbursement,Occasional,1387955,Medium,Medium
CUST10244,Individual,Isaac Garcia,,niCqi9916c,,30-12-1980,,No,TXN20244,206394,29-06-2025,Venezuela,Argentina,RTGS,Travel Expense,Irregular,189181,Medium,Medium
CUST10245,Individual,Dr. Steven Meyer,,HTcZJ5021c,,30-03-1979,,No,TXN20245,120053,16-08-2025,Yemen,India,RTGS,Education,Regular,37433,Low,Medium
CUST10246,Individual,Elizabeth Miller,,sWkoB9789x,,21-09-1984,,No,TXN20246,429946,16-10-2025,Australia,Kuwait,RTGS,Family Support,Regular,296089,Medium,High
CUST10247,Business,,Boyle-Mejia,,CIN672921,,Inactive,No,TXN20247,110476,31-01-2026,Yemen,Mexico,SWIFT,Import Payment,Occasional,1203683,Low,Medium
CUST10248,Individual,Jonathan Brown,,Yvdde7000q,,20-05-1985,,No,TXN20248,438712,13-11-2025,United Arab Emirates,Austria,UPI,Medical,Irregular,166341,Medium,High
CUST10249,Individual,Kevin Price,,fBrdS7804P,,25-07-1961,,No,TXN20249,2008496,12-10-2025,Yemen,India,UPI,Education,Regular,171781,High,High
CUST10250,Individual,Katherine Cortez,,HlLFH9301S,,28-10-1960,,No,TXN20250,133975,12-10-2025,Canada,Zimbabwe,NEFT,Rent Payment,Regular,151107,Low,Medium
CUST10251,Individual,Tiffany Flynn,,FCOPx1700S,,18-04-1989,,No,TXN20251,30029,23-05-2025,United States,Iraq,RTGS,Medical,Irregular,157135,Medium,Low
CUST10252,Business,,Kim-Williams,,CIN195273,,Inactive,No,TXN20252,447625,19-08-2025,Germany,Morocco,UPI,Tax Payment,Regular,1497709,Medium,High
CUST10253,Business,,Roach LLC,,CIN888165,,Active,No,TXN20253,193169,05-02-2025,Canada,Canada,RTGS,Export Settlement,Regular,708088,Low,Medium
CUST10254,Individual,Leah Sanchez,,gJJHB5227p,,22-10-1978,,Yes,TXN20254,424601,19-06-2025,Pakistan,Mexico,RTGS,Personal Transfer,Irregular,77784,Medium,High
CUST10255,Business,,Scott-Hernandez,,CIN191790,,Active,Yes,TXN20255,313932,19-01-2026,Germany,Thailand,RTGS,Vendor Payment,Regular,1030625,Medium,High
CUST10256,Individual,Joseph Goodwin,,SIcjJ0493X,,20-10-1962,,No,TXN20256,400118,14-06-2025,Pakistan,Saudi Arabia,RTGS,Travel Expense,Irregular,211476,Medium,High
CUST10257,Business,,Howell-Lara,,CIN471477,,Active,No,TXN20257,395342,01-09-2025,Iraq,Colombia,NEFT,Vendor Payment,Occasional,900541,Medium,High
CUST10258,Business,,"Jennings, Crawford and Martinez",,CIN113176,,Active,No,TXN20258,212975,13-10-2025,Nigeria,India,UPI,Import Payment,Occasional,1255888,Low,Medium
CUST10259,Individual,William Hanson,,szNdr6988I,,30-09-1967,,No,TXN20259,468305,17-03-2025,United Arab Emirates,South Korea,RTGS,Family Support,Regular,139404,Medium,High
CUST10260,Individual,Andrea Garrett,,tXzUN5262f,,09-09-1996,,No,TXN20260,106137,28-06-2025,United States,Spain,UPI,Personal Transfer,Irregular,47130,High,Medium
CUST10261,Business,,Hays PLC,,CIN385385,,Inactive,No,TXN20261,25346,12-11-2025,United Arab Emirates,UAE,SWIFT,Vendor Payment,Occasional,1349120,Medium,Low
CUST10262,Individual,Michael Miller,,CbTzg8214G,,02-01-1991,,No,TXN20262,452425,21-09-2025,United Kingdom,USA,RTGS,Rent Payment,Irregular,245949,High,High
CUST10263,Individual,Dana Moore,,uOoRN9615A,,10-03-1956,,No,TXN20263,144208,29-06-2025,Nigeria,Venezuela,SWIFT,Family Support,Regular,142939,High,Medium
CUST10264,Individual,Nathaniel Butler,,JMrik7834O,,11-04-2007,,No,TXN20264,411185,28-10-2025,United Kingdom,Denmark,UPI,Personal Transfer,Regular,193796,Medium,High
CUST10265,Individual,Patrick Harris,,HmmUi2543X,,08-09-1988,,Yes,TXN20265,476934,11-11-2025,Syria,Canada,SWIFT,Family Support,Irregular,101872,High,High
CUST10266,Individual,Dana Dunn,,hhZmd7582Q,,08-08-1971,,No,TXN20266,292159,06-01-2026,Canada,Netherlands,SWIFT,Travel Expense,Irregular,234362,High,Medium
CUST10267,Individual,Felicia Hoffman,,hKrcS4157S,,12-09-1960,,No,TXN20267,342860,10-01-2026,United States,Switzerland,SWIFT,Family Support,Regular,257729,Medium,High
CUST10268,Business,,Callahan-Obrien,,CIN603835,,Active,No,TXN20268,1976994,09-03-2025,United Kingdom,India,NEFT,Invoice Settlement,Occasional,927750,High,High
CUST10269,Individual,Laura Campbell,,oicET4136b,,10-09-1992,,No,TXN20269,240466,05-04-2025,Iran,Norway,NEFT,Rent Payment,Regular,267089,Medium,Medium
CUST10270,Individual,Mark Hernandez,,PFWNN8464F,,06-07-1970,,No,TXN20270,351564,04-12-2025,Australia,Japan,NEFT,Education,Regular,220181,Medium,High
CUST10271,Individual,Lisa Nelson,,XxPpu6285R,,10-10-1971,,No,TXN20271,335838,14-10-2025,United States,Vietnam,SWIFT,Family Support,Irregular,155782,Medium,High
CUST10272,Individual,Kristen Smith,,HyTcb1027b,,03-07-1995,,No,TXN20272,156906,02-09-2025,Canada,Iraq,NEFT,Education,Irregular,67241,High,Medium
CUST10273,Individual,Amanda Rogers,,tDkGt8436Q,,31-05-1971,,No,TXN20273,285825,24-03-2025,India,France,RTGS,Rent Payment,Irregular,152163,Medium,Medium
CUST10274,Individual,George Rivera,,PXHKP7288c,,20-03-1986,,No,TXN20274,332862,22-07-2025,Iraq,Netherlands,UPI,Family Support,Irregular,214922,Medium,High
CUST10275,Individual,James Parks,,LSiTj1945Q,,30-05-2006,,No,TXN20275,243786,19-06-2025,Singapore,Sweden,UPI,Rent Payment,Irregular,32875,Medium,Medium
CUST10276,Individual,Bryan Nelson,,Cfvvv2912N,,26-11-1985,,Yes,TXN20276,252286,07-02-2025,Singapore,Sweden,NEFT,Personal Transfer,Regular,132288,Medium,Medium
CUST10277,Business,,"Brewer, Moore and Thompson",,CIN829990,,Inactive,No,TXN20277,473646,12-08-2025,Australia,Denmark,SWIFT,Vendor Payment,Occasional,972240,Low,High
CUST10278,Individual,Alexandra Davis,,gTMti8850P,,01-11-1979,,No,TXN20278,339072,20-12-2025,Syria,Netherlands,UPI,Medical,Irregular,289759,Medium,High
CUST10279,Business,,Garrett Ltd,,CIN511601,,Active,No,TXN20279,1781,06-08-2025,Australia,South Korea,NEFT,Vendor Payment,Occasional,1338137,Medium,Low
CUST10280,Individual,Courtney Lloyd,,mpvZV9790u,,22-08-1992,,No,TXN20280,141879,25-10-2025,Pakistan,Sweden,RTGS,Family Support,Regular,190815,Low,Medium
CUST10281,Business,,Jacobs and Sons,,CIN445514,,Active,No,TXN20281,297285,30-10-2025,Pakistan,Iraq,NEFT,Vendor Payment,Occasional,571980,High,Medium
CUST10282,Individual,Kevin Myers,,LmkYB7535V,,09-10-2006,,No,TXN20282,1484949,17-09-2025,Myanmar,Singapore,UPI,Medical,Regular,61190,High,High
CUST10283,Individual,Alicia Moore,,uQZvl6584H,,15-07-1970,,No,TXN20283,1885947,30-04-2025,Australia,France,UPI,Medical,Irregular,62205,High,High
CUST10284,Individual,Aaron Saunders,,wKtGj5876c,,07-11-1972,,No,TXN20284,253045,07-04-2025,Singapore,Australia,SWIFT,Medical,Irregular,299224,Medium,Medium
CUST10285,Business,,Arnold Ltd,,CIN464414,,Active,No,TXN20285,221401,31-03-2025,Syria,Norway,UPI,Salary Disbursement,Regular,862475,Low,Medium
CUST10286,Business,,Butler Ltd,,CIN899221,,Active,No,TXN20286,286631,07-02-2025,Yemen,Somalia,SWIFT,Tax Payment,Occasional,557481,High,High
CUST10287,Business,,Cuevas PLC,,CIN715528,,Inactive,No,TXN20287,434141,31-07-2025,Australia,Austria,RTGS,Export Settlement,Regular,1083733,High,High
CUST10288,Individual,Dylan Hill,,oEkVl2590u,,04-12-1961,,No,TXN20288,329310,20-04-2025,United Arab Emirates,Netherlands,SWIFT,Education,Regular,121734,Low,High
CUST10289,Business,,Rollins-Love,,CIN849914,,Inactive,No,TXN20289,488790,28-05-2025,United Kingdom,Italy,SWIFT,Invoice Settlement,Regular,563850,Medium,High
